person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q21337424,Luke M. Jacobus,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21387921,Nikhil Modak,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21387973,Lalramliana,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q21388407,Achom Darshan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21388556,Rahul Khot,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21388784,Sameer Padhye,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21392944,Sameer Kumar Pati,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21393267,Anil Mohapatra,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21394484,Aparna Lajmi,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q21394537,Manpreet S. Pandher,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21394759,K. Praveen Karanth,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21394764,Aniruddha Datta-Roy,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21395296,Debangshu Narayan Das,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21502667,Ravinder Sehgal,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21518615,Manoj Madhwanand Lekhak,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q21812824,Vinita Gowda,http://www.wikidata.org/entity/Q668,India,female,
http://www.wikidata.org/entity/Q22102991,Vikas Kumar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q22107696,Karamankodu Jacob David,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q22113783,Sundaram Janarthanan,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q23068765,Wasim Ahmad,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q23069040,Mandar S. Paingankar,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q23683371,Kamal Chand Sogani,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q24308094,Chittaranjan Mishra,http://www.wikidata.org/entity/Q668,India,male,
